Zip	T_me	T_ne	Zone	Altitude	Latitude	Longitude
96224	8.5	-12.6	13	396	50.1392079	11.2973433
06849	9.6	-13.4	4	63	51.7994406	12.2537713
93099	9.0	-13.7	13	332	48.91204579999999	12.4231113
94264	7.3	-13.8	10	585	49.0119283	13.1478318
15746	9.5	-14.1	4	42	52.1646794	13.6936193
53347	10.3	-8.9	5	170	50.7082905	7.004626
53842	10.6	-9.1	5	98	50.844413	7.170546499999999
47199	10.7	-8.2	5	30	51.4988831	6.6767794
29471	9.4	-12.0	4	35	53.02493750000001	11.4506942
49661	9.8	-9.1	3	46	52.8502807	8.022647
64584	11.0	-10.2	12	88	49.7826964	8.4489247
74189	10.6	-10.6	13	188	49.1582786	9.3014221
30989	9.9	-11.1	3	75	52.3253469	9.5750771
22049	9.8	-9.2	3	14	53.5850295	10.0661471
29339	9.7	-11.2	3	49	52.5357058	10.1448689
29582	9.1	-12.0	3	77	53.0572224	10.3704327
91489	9.1	-13.5	13	336	49.5762684	10.7387935
86154	9.3	-13.3	13	474	48.3924207	10.8784163
93053	8.8	-13.3	13	379	48.9882219	12.1020638
25489	9.3	-9.8	1	-1	53.6336563	9.6048292
97795	8.5	-12.0	10	406	50.2697221	9.8598543
96277	8.8	-12.0	13	328	50.2089598	11.1968973
54424	9.0	-10.6	6	448	49.7508269	7.0038956
56869	8.7	-10.8	6	454	50.058822	7.351512
49577	9.8	-9.6	5	65	52.5410868	7.8714262
35582	9.6	-11.2	7	170	50.5593923	8.597114
63065	11.1	-9.6	12	103	50.10507459999999	8.7673831
72336	9.1	-11.9	6	555	48.26782679999999	8.8545505
65439	10.7	-9.8	12	132	50.0269987	8.4241522
74172	10.6	-10.5	13	195	49.1942456	9.2351573
70329	10.9	-10.2	12	227	48.7571316	9.251176100000002
93191	7.5	-14.0	13	601	49.0692843	12.4557741
04451	9.6	-13.1	4	121	51.3489935	12.5460737
09419	7.9	-14.1	10	511	50.6704527	12.9512865
09128	8.0	-14.3	10	504	50.801795	13.020846
59394	10.3	-9.4	5	61	51.7252857	7.564927299999999
59558	10.2	-9.8	5	76	51.6923675	8.376768199999999
75394	7.9	-13.1	6	700	48.7469873	8.6493127
71154	9.2	-11.7	6	470	48.6219403	8.8964043
73579	8.8	-12.5	14	493	48.8721251	9.9208435
31141	9.6	-11.0	3	112	52.124735	9.9867859
52072	10.5	-8.6	5	169	50.8247238	6.0440697
26810	9.6	-9.3	3	0	53.1371972	7.4335036
77836	11.0	-10.0	12	127	48.75056379999999	8.043957599999999
65552	10.0	-9.9	7	162	50.38974229999999	8.099314699999999
54290	10.7	-8.8	7	137	49.74957389999999	6.633381
66793	10.1	-9.5	6	246	49.3558071	6.849967400000001
37603	8.2	-12.5	7	367	51.784752	9.5161932
67141	11.0	-10.6	12	96	49.4191251	8.4370038
35415	9.4	-11.2	7	239	50.50832150000001	8.7246052
74918	10.4	-10.6	12	188	49.2254606	8.7717304
72414	9.6	-11.3	6	414	48.3918385	8.8745979
86497	8.8	-13.8	13	473	48.3955184	10.6833543
87672	7.4	-14.6	15	830	47.6548831	10.7187916
86978	8.0	-14.3	15	701	47.8570481	10.8827236
87509	7.2	-15.1	15	769	47.5779411	10.1847018
04289	9.8	-13.0	4	147	51.2938064	12.4314657
09376	8.8	-13.6	9	384	50.7107383	12.7018167
73312	8.4	-12.8	14	602	48.610799	9.8355495
95671	7.6	-14.1	10	566	49.80965560000001	12.4377724
10783	10.7	-11.3	4	39	52.4977075	13.3624562
24576	9.2	-9.6	3	12	53.91033969999999	9.8438131
36163	7.8	-12.8	10	534	50.4982646	9.8877919
24329	8.8	-9.3	3	44	54.198085	10.4936635
06543	8.7	-13.9	6	249	51.6349755	11.3110076
64807	10.6	-10.3	12	146	49.9043456	8.8212832
78120	7.3	-13.3	8	904	48.0444874	8.2265842
46117	11.1	-7.8	5	38	51.4962954	6.9033979
49757	9.8	-9.3	3	37	52.8222908	7.6309584
03253	9.3	-13.8	4	138	51.6471716	13.4956659
03058	9.5	-13.9	4	82	51.74369859999999	14.4174285
21640	9.3	-9.8	1	5	53.5089886	9.5779796
23936	9.1	-10.5	2	38	53.8465278	11.1873241
96196	8.0	-13.0	13	488	50.0251228	11.1335526
49456	9.8	-9.6	3	30	52.74040780000001	8.1953213
27442	9.3	-9.8	3	6	53.3750004	9.0132745
25855	8.9	-9.0	3	14	54.5969533	9.1759833
90599	9.1	-13.2	13	358	49.4117172	10.6825213
25579	9.1	-9.7	3	8	54.0053852	9.7564722
97340	9.6	-11.5	13	284	49.62522200000001	10.1439328
24103	9.6	-7.9	2	31	54.323924	10.1315442
09385	8.9	-13.7	9	367	50.7399531	12.7466648
28211	10.1	-8.8	3	5	53.0807167	8.8471788
08297	7.9	-14.1	10	507	50.6495135	12.8257791
51491	10.2	-9.3	6	170	50.94094699999999	7.301358399999999
48480	10.1	-9.1	5	34	52.3920922	7.470650399999999
54589	7.7	-12.0	6	601	50.34095139999999	6.5271648
37124	9.1	-12.2	7	212	51.50510200000001	9.9016588
30521	10.2	-10.7	3	76	52.3239015	9.8038578
91555	8.9	-12.8	13	450	49.1666761	10.3365884
75365	9.9	-11.3	6	341	48.7215745	8.7177385
35216	8.4	-11.5	6	416	50.9315987	8.5183866
55283	10.7	-10.0	12	140	49.8745302	8.319594799999999
97727	9.0	-11.3	13	310	50.1067928	9.9333368
17168	9.0	-12.3	4	37	53.8825629	12.5868168
99427	8.5	-13.7	9	355	50.9936113	11.3203362
94513	8.3	-12.4	10	480	48.8397637	13.339343
15528	9.6	-13.0	4	39	52.3423472	13.8746401
49078	10.0	-9.6	5	68	52.2557914	7.997689500000001
67595	10.7	-10.2	12	140	49.7269394	8.2954346
93342	8.8	-13.5	13	375	48.9006082	11.92672
04129	10.2	-12.3	4	122	51.3616353	12.39006
95339	8.6	-12.6	10	356	50.0940799	11.5837663
49716	10.1	-8.8	3	14	52.7162058	7.264087
67134	11.0	-10.3	12	101	49.48571219999999	8.2599431
25774	9.2	-8.4	1	-1	54.327581	9.015959
06774	9.5	-13.6	4	105	51.6585033	12.4290069
67487	9.5	-10.8	6	413	49.3004123	8.1015511
96052	9.6	-12.7	13	244	49.91289339999999	10.8964729
96349	7.7	-13.7	10	520	50.3117496	11.4516987
02727	7.9	-15.3	10	437	50.9773042	14.6094086
36208	8.7	-12.7	7	306	50.9499609	10.0275968
21702	9.2	-10.1	3	31	53.38602760000001	9.4317006
59071	10.2	-9.7	5	79	51.6813704	7.908525399999999
26388	9.6	-8.2	1	-2	53.5846108	8.0657794
67169	10.7	-9.9	12	154	49.4920149	8.1715555
64743	8.9	-11.7	6	455	49.5676213	8.9737975
52441	10.9	-8.6	5	63	50.979203	6.2856124
47445	10.9	-8.0	5	23	51.4866216	6.6138604
38110	9.8	-11.4	3	79	52.32811510000001	10.5115734
25436	9.6	-9.3	1	6	53.6833851	9.6710706
97283	9.4	-11.7	13	343	49.5589896	9.9596263
91154	9.0	-13.7	13	372	49.21753	11.1053975
94060	9.4	-12.2	13	317	48.39860710000001	13.317609
78583	7.4	-13.5	14	905	48.10016359999999	8.803099399999999
39240	9.5	-12.8	4	53	51.90366530000001	11.8349628
91187	9.1	-13.5	13	372	49.1528763	11.0319832
86368	8.7	-14.3	13	460	48.4261235	10.8160577
78199	8.1	-13.0	14	747	47.9293983	8.4454665
82487	7.5	-14.1	15	839	47.59580039999999	11.0578615
82290	8.5	-14.3	13	570	48.1600865	11.1704487
83673	8.0	-14.0	13	653	47.7105129	11.4590368
41189	10.7	-8.5	5	73	51.1143829	6.401299499999999
95189	7.3	-15.0	10	566	50.3319857	11.8484965
17279	9.0	-13.6	4	54	53.2108673	13.3153788
02956	9.2	-14.5	9	157	51.39640929999999	14.7859055
59759	9.9	-9.7	6	165	51.4363328	8.009164199999999
12351	10.0	-12.1	4	45	52.4342087	13.4560645
54612	8.7	-10.8	6	454	50.1108354	6.480198499999999
49779	9.9	-9.0	3	10	52.8562869	7.283330999999999
36367	9.0	-12.0	7	262	50.61950119999999	9.4375505
79695	7.6	-13.3	11	860	47.8438328	7.893568699999999
61479	8.6	-11.3	7	489	50.2164005	8.401577399999999
24354	9.0	-8.6	2	16	54.5315889	9.7939497
22455	9.7	-9.3	3	17	53.64090100000001	9.9537512
82276	8.6	-14.4	13	537	48.1856234	11.1151275
49090	9.8	-9.8	5	108	52.3073196	8.026685
08321	6.8	-14.7	10	666	50.5628061	12.641115
22145	9.1	-10.3	3	56	53.6154895	10.2206985
83471	6.6	-14.6	15	998	47.6332078	13.0517059
86519	8.7	-13.0	13	514	48.2915011	10.3098502
93309	9.0	-13.3	13	347	48.9066948	11.8564295
29562	9.2	-11.8	3	56	52.9268653	10.7646991
13405	10.0	-12.2	4	34	52.5582844	13.3098386
84574	8.4	-13.6	13	509	48.1489425	12.4549294
84339	8.7	-13.2	13	419	48.3882914	12.6633553
47441	10.9	-8.1	5	27	51.4462817	6.6275504
25704	9.3	-9.1	1	0	54.1040117	9.0622852
25868	9.1	-8.8	3	1	54.3583765	9.2628054
61206	10.4	-10.3	12	131	50.28196579999999	8.7714844
65550	10.0	-9.9	7	182	50.36751839999999	8.0907713
66629	9.2	-10.6	6	416	49.53586259999999	7.2476129
66450	9.8	-10.0	6	304	49.3717962	7.2559256
82211	8.7	-14.2	13	536	48.0088938	11.1756864
91287	8.4	-14.2	13	454	49.65175439999999	11.4685486
07607	9.0	-13.9	9	315	50.9662736	11.8907943
71554	10.3	-10.8	13	274	48.9184436	9.4942158
08527	8.3	-14.6	10	406	50.4862985	12.1381551
15864	9.6	-13.2	4	53	52.2158612	14.0083547
22339	9.7	-9.3	3	17	53.6447228	10.0383761
75378	9.1	-11.7	6	468	48.7808951	8.7361074
71101	9.3	-11.6	6	432	48.6595376	9.061313
21717	9.2	-9.8	3	17	53.5237249	9.398018
85125	9.2	-12.7	13	375	48.9996658	11.3871074
97799	8.5	-12.1	6	411	50.2603966	9.6701597
86759	9.0	-13.0	13	409	48.8928015	10.6147626
52249	10.5	-8.7	5	159	50.8235705	6.2636408
56459	8.4	-10.8	6	478	50.55079449999999	7.9308976
79862	7.4	-13.8	6	916	47.7201968	8.169485
26427	9.7	-8.2	1	0	53.6448738	7.607919799999999
63584	9.8	-10.9	12	219	50.24433	9.176983900000002
71149	9.3	-11.7	6	448	48.5263115	8.8282771
13351	10.3	-12.0	4	36	52.5503114	13.339086
12249	10.0	-12.1	4	45	52.4273401	13.3491095
22159	9.6	-9.5	3	30	53.6160317	10.118565
46499	10.5	-8.3	5	21	51.7288118	6.6315075
66352	10.2	-9.5	6	244	49.202716	6.8379248
58300	10.3	-8.7	5	125	51.3785418	7.3632022
93167	7.8	-13.5	13	548	49.1052691	12.489533
04618	9.4	-13.4	9	209	50.95966199999999	12.5889356
09212	9.0	-13.8	9	327	50.8676316	12.7159205
09405	8.7	-13.6	10	392	50.747343	13.0745827
18069	9.2	-10.4	2	18	54.1023972	12.0759336
15711	9.7	-12.6	4	40	52.2948636	13.6267189
06484	9.4	-13.1	4	115	51.81207449999999	11.1357179
95362	7.7	-14.0	10	536	50.1440665	11.5886595
39108	10.6	-11.1	4	59	52.1351718	11.6153779
86986	7.9	-14.3	15	734	47.8220563	10.8305562
44269	10.6	-8.6	5	114	51.4918437	7.5319762
90602	8.7	-13.8	13	438	49.2923783	11.2841013
85658	8.2	-14.0	13	626	48.004597	11.7970066
45549	9.9	-8.8	5	240	51.3436595	7.2465538
46047	11.3	-7.4	5	46	51.4762613	6.885038100000001
92717	8.0	-14.0	10	494	49.8423357	12.1223034
88524	8.5	-13.0	13	560	48.1488836	9.614578
99848	9.0	-12.8	10	271	50.94210349999999	10.3892963
89415	9.0	-13.1	13	433	48.5571517	10.4403176
76684	10.2	-10.6	6	217	49.1856005	8.759304499999999
74538	9.7	-11.3	13	348	49.062977	9.7129974
97276	9.4	-11.5	13	306	49.8351508	9.8640119
30826	10.0	-11.0	3	51	52.4553232	9.562628
39359	9.4	-12.1	4	77	52.40714939999999	11.2014917
58135	9.3	-9.7	6	310	51.3376396	7.426324600000001
67806	10.1	-9.8	6	216	49.626978	7.8143697
25856	9.1	-8.8	1	-3	54.5272909	9.0211808
72818	7.8	-13.1	14	786	48.3149305	9.273895
97535	9.1	-11.4	13	305	50.0767756	10.0391417
83024	9.4	-12.1	13	450	47.8641011	12.0996641
92545	8.2	-14.1	10	482	49.4439445	12.3568207
96135	9.2	-13.3	13	258	49.8554252	10.8466822
94253	6.8	-13.9	11	706	48.9180518	13.0816748
04874	9.6	-13.2	4	111	51.482398	13.1255774
18551	8.7	-8.6	2	44	54.52774600000001	13.5534663
79238	10.6	-10.3	6	300	47.9024406	7.763601899999999
79725	9.8	-10.0	12	435	47.5840717	8.0635707
88677	9.9	-9.4	13	419	47.7243575	9.406025
67059	11.5	-10.0	12	89	49.4788189	8.4258316
32689	8.9	-11.3	5	282	52.1281572	8.9512242
97288	9.6	-11.6	13	280	49.7540352	10.0308226
22851	9.1	-10.0	3	39	53.7013844	10.0480353
20535	9.8	-9.2	3	16	53.5602907	10.050543
91583	8.9	-12.8	13	451	49.2872251	10.2623667
49080	10.1	-9.5	5	80	52.2615536	8.0308616
88045	10.0	-9.6	13	440	47.6409837	9.4531594
16307	9.0	-14.1	2	47	53.23690149999999	14.3741387
97359	9.9	-11.3	13	192	49.806593	10.2292123
91601	8.7	-12.9	13	472	49.2572361	10.2968203
91325	9.3	-13.0	13	265	49.7001619	10.9022429
08132	9.0	-13.8	9	307	50.74020849999999	12.5776638
09131	8.9	-13.5	9	357	50.8645071	12.9569475
65201	10.3	-9.9	12	177	50.049155	8.1878001
07806	8.8	-14.0	9	333	50.7350489	11.7275622
91785	9.1	-13.6	13	403	49.1152829	10.9977696
91443	9.1	-12.8	13	369	49.66720300000001	10.466769
31073	9.3	-12.0	7	146	51.9231057	9.7779699
73557	9.4	-11.8	13	415	48.83535810000001	9.7873552
88090	9.8	-9.6	13	427	47.6489916	9.35605
37627	8.8	-11.9	7	239	51.8516463	9.6103261
93177	8.3	-13.5	13	469	49.0921807	12.304555
38527	9.7	-11.5	3	75	52.3679651	10.5801613
32457	9.9	-10.3	5	102	52.2253083	8.9402185
32257	10.0	-10.1	6	77	52.198835	8.5777547
24983	8.9	-8.4	3	31	54.7685658	9.3201755
91611	8.9	-13.1	13	417	49.3467235	10.4968512
48739	10.0	-9.0	5	63	52.04197449999999	7.0885151
42105	10.7	-8.1	6	180	51.2623662	7.1417099
47839	10.8	-8.1	5	36	51.3869582	6.510621
48366	10.0	-9.1	5	74	52.0576719	7.353130599999999
44139	10.9	-8.1	5	103	51.4961111	7.4654343
59075	10.2	-9.5	5	92	51.71298789999999	7.752975099999999
67823	10.0	-9.8	12	218	49.7273073	7.771123800000001
35756	9.0	-11.2	6	293	50.6895323	8.3909825
71155	8.8	-12.0	6	548	48.6033543	9.0050434
25587	9.2	-9.4	1	6	53.8999557	9.5327497
99425	9.3	-12.9	9	215	50.972556	11.3558499
20095	10.6	-8.2	3	6	53.5507515	10.0017259
97729	8.8	-11.5	13	343	50.1387937	10.0682917
91487	9.1	-13.1	13	321	49.68878100000001	10.6518583
29556	9.1	-12.0	3	74	52.8988751	10.4422349
14959	9.6	-13.2	4	34	52.2317821	13.1885029
01109	9.5	-13.8	4	212	51.1173979	13.7283149
56321	10.1	-9.3	7	229	50.2796459	7.615526200000001
35239	8.5	-11.4	6	408	50.8404284	8.4685512
35644	9.0	-11.1	6	300	50.6731878	8.525335499999999
25479	9.0	-10.3	3	27	53.7589783	9.923999
74078	10.3	-10.8	12	213	49.17395459999999	9.1699726
85459	9.0	-13.6	13	431	48.3833986	11.9296612
18320	8.8	-11.8	2	19	54.232833	12.623599
24229	9.1	-8.3	2	17	54.4611615	10.1095486
86938	8.7	-14.0	13	569	48.0487483	11.0908083
89561	8.6	-13.1	13	521	48.70356810000001	10.3898788
38547	9.7	-11.5	3	57	52.4239563	10.6218488
86980	7.6	-14.1	15	837	47.8063247	10.7859048
17099	9.2	-13.3	4	19	53.6079275	13.475284
66453	9.9	-10.1	6	301	49.149682	7.2239935
58540	8.3	-10.8	6	451	51.1140959	7.7082643
65934	11.0	-9.5	12	96	50.1012474	8.5752834
31559	10.1	-10.8	3	53	52.3643159	9.3581618
94379	6.7	-14.5	11	769	49.0087134	12.8046419
90482	9.4	-13.2	13	317	49.46772199999999	11.1474024
67308	10.0	-10.1	6	256	49.6419417	8.1341598
67578	10.9	-10.2	12	89	49.7796502	8.3750442
68794	11.1	-10.3	12	93	49.2717006	8.4957576
73037	9.5	-11.5	6	406	48.7285331	9.701655
49179	9.9	-9.6	5	52	52.3980512	8.1870047
79780	8.7	-11.6	6	666	47.7611088	8.4263347
76359	10.1	-10.8	6	263	48.8428504	8.449787200000001
86633	9.0	-13.3	13	392	48.7292593	11.1924711
93188	8.5	-13.5	13	439	49.0746797	11.9619631
36142	8.0	-13.2	10	478	50.64475909999999	10.0089235
21380	9.5	-10.8	3	3	53.3685888	10.4823794
92355	8.0	-14.3	13	553	49.2311588	11.6702582
74427	9.7	-11.5	13	355	48.988292	9.7069648
13129	9.9	-12.3	4	49	52.5933459	13.4583108
96167	8.1	-13.1	13	471	49.9443284	11.1633444
96367	7.4	-14.3	10	582	50.3947955	11.457883
92275	8.5	-14.3	13	435	49.56649650000001	11.5805867
85416	8.9	-13.6	13	447	48.4343328	11.8515849
91747	8.8	-12.8	13	450	49.0041393	10.6609947
96148	8.8	-12.6	13	348	49.9948288	10.852943
91074	9.4	-13.2	13	310	49.5782416	10.8819032
24223	8.9	-8.8	2	31	54.2836278	10.2396789
36093	8.7	-12.2	7	346	50.5320972	9.7353871
21147	9.3	-9.8	3	0	53.4801718	9.8498355
78083	8.1	-12.8	14	723	48.0960457	8.545338500000002
63450	11.3	-9.4	12	107	50.1268222	8.9216451
24994	8.8	-8.9	3	28	54.8114012	9.1954742
31717	10.2	-10.6	3	55	52.3516884	9.1829305
25872	8.8	-8.8	3	40	54.4645251	9.2457535
84152	8.5	-14.0	13	423	48.7203181	12.4410485
97280	9.5	-11.3	13	275	49.8047021	9.6963158
38122	9.7	-11.5	3	89	52.2217067	10.4727549
06780	9.6	-13.7	4	85	51.6374522	12.1324348
24980	8.8	-8.9	3	14	54.7584015	9.1841925
53179	10.8	-8.4	5	93	50.6600271	7.1834096
02694	9.4	-14.5	9	142	51.2663909	14.5133415
82398	8.6	-13.9	13	567	47.8124645	11.1367858
99718	9.0	-13.2	7	253	51.2344562	10.9305183
38300	9.8	-11.5	3	86	52.1492943	10.5617114
54470	10.4	-9.2	7	123	49.9168321	7.0645656
67365	11.0	-10.0	12	111	49.2693739	8.3294503
64572	10.9	-9.7	12	91	49.9155479	8.5350214
08064	8.7	-13.7	9	365	50.6774332	12.4754819
21781	9.5	-9.2	1	-3	53.7658838	9.056715300000002
46395	10.5	-8.3	5	22	51.8266853	6.587619999999999
63927	9.1	-11.7	12	411	49.7219539	9.3044621
25569	9.3	-9.3	1	-4	53.8750127	9.4672792
29649	9.1	-11.1	3	73	52.91891219999999	9.9751535
98544	7.5	-13.7	10	547	50.6593076	10.6667281
96487	9.0	-11.8	13	325	50.2855044	10.9980735
82380	8.6	-14.0	15	586	47.8143459	11.0663436
85551	8.7	-13.8	13	503	48.1826823	11.7457474
92272	8.4	-14.6	13	440	49.480095	11.9794853
85408	8.6	-13.7	13	497	48.5529137	11.9456264
66822	10.1	-9.5	6	253	49.4146854	6.8893733
84160	8.5	-13.6	13	462	48.5446789	12.5259481
91238	9.0	-13.9	13	379	49.4453626	11.4006127
77794	9.9	-10.8	6	371	48.5206867	8.1150023
58509	8.8	-9.9	6	411	51.2188551	7.604898599999999
48155	10.6	-8.8	5	60	51.94751609999999	7.6603488
83620	8.3	-13.7	13	609	47.9140623	11.8638687
41169	10.7	-8.4	5	73	51.2015715	6.342495599999999
49477	10.1	-9.1	6	61	52.2750008	7.7099696
71634	10.7	-10.5	12	269	48.9116686	9.1718178
38176	9.7	-11.3	3	70	52.3207591	10.3862814
61239	9.5	-10.7	7	249	50.36585729999999	8.6801955
75173	10.3	-10.7	6	264	48.883624	8.6888289
80997	8.9	-13.3	13	515	48.1892389	11.4842864
81669	9.2	-12.5	13	533	48.1137542	11.6081068
85598	8.5	-13.8	13	543	48.09886600000001	11.7868056
99085	9.7	-12.6	9	184	50.98585569999999	11.0551835
90403	10.6	-11.3	13	329	49.4550067	11.0795156
22607	9.7	-9.2	3	30	53.570291	9.8826238
89194	8.6	-13.0	13	546	48.2585786	10.0015464
72770	9.0	-12.0	6	508	48.4857924	9.15179
78532	8.5	-12.3	14	673	47.9709599	8.8117805
53518	9.1	-10.3	6	374	50.3825161	6.9315713
93158	8.9	-13.9	13	347	49.220674	12.0848844
04575	9.6	-13.1	4	148	51.1499858	12.4104895
83367	9.0	-13.2	13	453	47.91055919999999	12.8186027
29227	9.8	-11.1	3	39	52.6008714	10.1396875
94556	6.4	-14.8	11	827	48.8841017	13.475405
94139	7.3	-13.5	10	696	48.7036982	13.7940608
65599	9.6	-10.2	6	238	50.5054165	8.025122999999999
67699	9.4	-10.5	12	346	49.5490068	7.7543001
57482	8.7	-10.5	6	415	50.9669001	7.868350400000001
76707	11.0	-10.0	12	105	49.1865008	8.544283199999999
61137	10.5	-10.2	12	138	50.2034055	8.8360626
97277	9.5	-11.4	13	296	49.7232689	9.66375
24248	9.0	-8.3	2	41	54.3482497	10.1873109
38165	9.7	-11.6	3	86	52.3368605	10.6856315
99338	8.6	-13.5	10	347	50.7774402	10.9017844
38275	9.4	-11.8	3	155	52.053048	10.3283409
97486	8.8	-12.1	13	339	50.0808688	10.5664507
06231	9.8	-13.5	4	107	51.2792897	12.0920822
04158	9.7	-13.6	4	131	51.40389760000001	12.3230746
92709	7.7	-13.7	10	566	49.5664428	12.4182622
45141	10.9	-7.9	5	50	51.4780256	7.032881199999999
21734	9.4	-9.3	1	-2	53.7844363	9.2252293
73061	10.0	-11.1	6	331	48.71920249999999	9.5110211
94437	8.6	-13.6	13	428	48.6421111	12.6103707
92727	7.8	-13.8	10	545	49.6725554	12.3314035
91284	8.7	-13.8	13	393	49.6299812	11.5656659
93333	9.2	-13.1	13	352	48.7947701	11.7551629
94081	9.0	-11.9	13	368	48.5202547	13.3206921
25584	9.1	-9.4	1	14	54.0551063	9.340803500000002
78737	8.3	-12.6	6	658	48.2930726	8.4933958
33619	9.8	-10.3	6	135	52.0404442	8.4770585
60320	11.2	-9.2	12	125	50.1354734	8.671896199999999
61231	10.2	-10.6	12	138	50.3822571	8.7387728
63165	10.7	-10.3	12	116	50.1047429	8.838148499999999
06116	9.7	-13.8	4	92	51.4787653	12.0365785
94469	9.1	-13.1	13	342	48.8456799	12.9779283
52224	10.0	-8.8	6	284	50.7287236	6.2811789
66123	10.4	-9.3	6	240	49.2489232	7.017558999999999
66130	10.2	-9.6	6	229	49.1950379	7.066617099999999
77871	10.9	-9.4	12	149	48.5851319	8.0281805
29614	9.3	-10.3	3	72	53.0057013	9.8309194
91466	9.3	-13.1	13	312	49.6297064	10.6945406
88459	8.4	-13.2	13	582	47.999382	10.0837061
89287	8.8	-12.8	13	502	48.257935	10.0945227
89350	8.8	-13.1	13	488	48.4723129	10.4284054
15838	9.4	-14.2	4	54	52.1352842	13.3708999
93083	8.8	-13.7	13	379	48.96641	12.1655158
08412	9.0	-13.8	9	300	50.7410097	12.3756777
15926	9.5	-14.0	4	67	51.8535998	13.7504463
85253	8.8	-14.1	13	476	48.3363326	11.2736785
17159	9.2	-12.4	4	12	53.9405448	12.8697891
49635	9.9	-9.5	3	27	52.6356747	7.9815223
26817	9.6	-9.3	3	3	53.13011909999999	7.5456732
79591	10.7	-10.2	12	264	47.63059	7.5951862
40227	11.6	-7.3	5	46	51.2153849	6.7975715
55756	8.9	-10.8	6	370	49.7811502	7.343093799999999
37199	9.2	-12.0	7	157	51.66222759999999	10.1744846
36433	8.9	-12.6	7	302	50.82264929999999	10.254024
65760	10.5	-10.0	12	153	50.1500794	8.5803297
56766	8.5	-11.1	6	459	50.1868515	7.002456599999999
42329	10.1	-8.5	6	258	51.2266111	7.0697027
86564	8.9	-13.5	13	403	48.6333891	11.3403608
82377	8.4	-14.0	13	612	47.7630977	11.3829463
93326	8.8	-13.3	13	404	48.825804	11.849226
74850	9.8	-10.9	6	316	49.4025669	9.2783801
35325	9.1	-11.6	7	268	50.62875409999999	9.0598009
83137	8.6	-12.9	13	488	47.9875163	12.2591954
25355	9.1	-9.9	3	13	53.8062568	9.7756571
36269	8.8	-12.6	7	310	50.8417458	10.0002167
86391	8.7	-14.1	13	504	48.3640898	10.831458
86735	8.5	-13.2	13	532	48.7578305	10.4625341
37079	8.9	-12.1	7	248	51.5551958	9.8883942
20144	9.8	-9.2	3	7	53.5747274	9.9766112
29225	9.9	-11.0	3	37	52.6106309	10.0259315
93189	8.7	-13.9	13	402	49.177035	12.3492251
08371	9.1	-13.9	9	294	50.8065808	12.5499009
86494	8.7	-13.8	13	465	48.4794309	10.6792459
23818	8.9	-10.7	3	41	53.9029381	10.383701
67590	10.7	-10.1	12	134	49.6356765	8.2137957
34513	8.3	-12.1	7	382	51.2281948	9.0498247
38372	9.4	-12.2	4	130	52.1710039	11.0194316
23869	9.1	-10.5	3	35	53.7635437	10.2625077
85748	8.9	-13.8	13	478	48.2398824	11.630583
73079	9.7	-11.2	14	364	48.6739893	9.7475399
92449	8.7	-14.1	13	375	49.2683018	12.1689968
53919	10.6	-8.6	5	128	50.7395791	6.8293338
49685	9.6	-9.7	3	59	52.8272215	8.201496200000001
27639	9.6	-9.1	1	0	53.7543426	8.6037524
64283	11.4	-8.9	12	144	49.8695282	8.6506852
94529	9.0	-12.0	13	375	48.6723603	13.2892349
01987	9.5	-13.9	4	104	51.4808978	13.858585
25486	9.0	-10.3	3	32	53.7897145	9.9147678
03053	9.5	-14.0	4	63	51.8106389	14.3853465
98663	8.7	-12.0	13	353	50.2795	10.7245549
82467	7.0	-15.3	15	972	47.4820569	11.102979
82297	8.6	-14.5	13	534	48.2148076	11.021969
54450	9.5	-9.8	7	380	49.5426695	6.5329768
94347	8.9	-13.6	13	359	48.9975191	12.6374351
16341	9.6	-12.6	4	75	52.6420277	13.5367607
17291	9.2	-14.2	4	22	53.3193989	13.8724781
25364	9.1	-10.0	3	9	53.8560812	9.7026788
22045	9.8	-9.3	3	20	53.5853131	10.1260105
67701	9.6	-10.3	12	319	49.5515351	7.716600499999999
89441	8.8	-13.0	13	468	48.57685069999999	10.3333608
99998	9.2	-12.9	7	221	51.2311919	10.5873363
49448	9.8	-9.7	5	37	52.4618011	8.3761471
33335	10.0	-10.1	5	93	51.9199178	8.4495493
65830	10.9	-9.5	12	111	50.08421990000001	8.4696704
65462	10.9	-9.7	12	85	49.9930544	8.3220536
63928	9.8	-11.1	13	253	49.666591	9.3522329
95356	7.5	-14.3	10	565	50.20696150000001	11.6114087
53343	10.1	-9.2	5	225	50.6198949	7.0869865
98553	8.3	-12.3	10	415	50.5367454	10.7450312
66994	10.2	-9.8	6	249	49.1558877	7.754154199999999
87773	8.6	-12.9	13	551	48.0973525	10.1532784
83533	8.5	-12.9	13	513	48.0588233	12.1573085
95194	7.6	-14.8	10	518	50.3027033	12.046822
23972	9.2	-10.9	2	28	53.8419403	11.4594213
80636	10.1	-11.2	13	521	48.1518224	11.5430756
06425	9.5	-13.6	4	71	51.69947570000001	11.6705847
16792	9.4	-12.8	4	45	53.0054451	13.365508
01824	8.5	-13.9	10	344	50.87198679999999	14.0425613
52531	10.8	-8.3	5	104	50.9253588	6.1177073
51065	11.3	-7.9	5	47	50.9561644	7.011000999999999
24852	9.0	-9.0	3	12	54.6206406	9.3706094
72501	7.8	-13.0	14	780	48.2562276	9.2546176
