Support_Year;Cluster;Timestep;Power_Demand_kW;HP;EB;from_grid;from_main_grid;from_network
15;0;161;48.848;3.517;0;52.364;52.364;0
15;0;162;52.209;167.986;0;220.195;220.195;0
15;0;163;54.607;143.572;0;198.179;198.179;0
15;0;164;62.927;172.748;0;235.675;235.675;0
15;0;165;55.353;42.48;0;97.833;97.833;0
15;0;166;61.078;178.384;0;239.463;239.463;0
15;0;167;38;46.89;0;84.889;84.889;0
15;1;0;7.529;0;0;7.529;7.529;0
15;1;1;12.166;0;0;12.166;12.166;0
15;1;2;9.759;0;0;9.759;9.759;0
15;1;3;12.531;0;0;12.531;12.531;0
15;1;4;11.731;0;0;11.731;11.731;0
15;1;5;11.157;0;0;11.157;11.157;0
15;1;6;17.907;0;0;17.907;17.907;0
15;1;7;35.569;0;0;35.569;0;35.569
15;1;8;43.38;0;0;43.38;0;43.38
15;1;9;47.579;0;0;47.579;0;47.579
15;1;10;56.187;0;0;56.187;0;56.187
15;1;11;39.313;0;0;39.313;0;39.313
15;1;12;43.482;0;0;43.482;0;43.482
15;1;13;47.751;0;0;47.751;0;47.751
15;1;14;41.271;0;0;41.271;0;41.271
15;1;15;39.599;18.918;0;58.518;0;58.518
15;1;16;43.974;0;0;43.974;0;43.974
15;1;17;47.748;0;0;47.748;0;47.748
15;1;18;65.792;0;0;65.792;25.151;40.641
15;1;19;68.97;0;0;68.97;68.97;0
15;1;20;69.913;0;0;69.913;69.913;0
15;1;21;65.959;0;0;65.959;65.959;0
15;1;22;63.839;0;0;63.839;63.839;0
15;1;23;48.306;0;0;48.306;48.306;0
15;1;24;7.535;0;0;7.535;7.535;0
15;1;25;8.984;0;0;8.984;8.984;0
15;1;26;10.941;0;0;10.941;10.941;0
15;1;27;9.861;0;0;9.861;9.861;0
15;1;28;10.643;0;0;10.643;10.643;0
15;1;29;10.714;0;0;10.714;10.714;0
15;1;30;15.305;0;0;15.305;15.305;0
15;1;31;38.537;0;0;38.537;0;38.537
15;1;32;41.644;0;0;41.644;0;41.644
15;1;33;39.474;2.375;0;41.849;0;41.849
15;1;34;36.96;2.954;0;39.913;0;39.913
15;1;35;36.808;2.222;0;39.03;0;39.03
15;1;36;31.519;3.711;0;35.23;0;35.23
15;1;37;36.281;1.811;0;38.092;0;38.092
15;1;38;33.667;1.897;0;35.564;0;35.564
15;1;39;36.354;56.057;0;92.411;0;92.411
15;1;40;48.577;0;0;48.577;0;48.577
15;1;41;47.922;0;0;47.922;0;47.922
15;1;42;43.446;0;0;43.446;0;43.446
15;1;43;73.201;0;0;73.201;73.201;0
15;1;44;65.368;0;0;65.368;65.368;0
15;1;45;74.74;0;0;74.74;74.74;0
15;1;46;79.871;0;0;79.871;79.871;0
15;1;47;36.799;0;0;36.799;36.799;0
15;1;48;7.558;0;0;7.558;7.558;0
15;1;49;11.075;0;0;11.075;11.075;0
15;1;50;11.445;0;0;11.445;11.445;0
15;1;51;11.457;0;0;11.457;11.457;0
15;1;52;9.816;0;0;9.816;9.816;0
15;1;53;10.751;0;0;10.751;10.751;0
15;1;54;11.091;0;0;11.091;11.091;0
15;1;55;32.752;0;0;32.752;24.268;8.484
15;1;56;41.68;0;0;41.68;0;41.68
15;1;57;38.964;0;0;38.964;0;38.964
15;1;58;42.778;2.578;0;45.356;0;45.356
15;1;59;45.936;2.185;0;48.121;0;48.121
15;1;60;41.182;1.876;0;43.058;0;43.058
15;1;61;33.592;2.107;0;35.699;0;35.699
15;1;62;37.032;58.999;0;96.03;0;96.03
15;1;63;33.717;0;0;33.717;0;33.717
15;1;64;33.06;0;0;33.06;0;33.06
15;1;65;37.919;0;0;37.919;0;37.919
15;1;66;50.193;0;0;50.193;1.759;48.434
15;1;67;60.729;0;0;60.729;60.729;0
15;1;68;79.498;0;0;79.498;79.498;0
15;1;69;71.926;0;0;71.926;71.926;0
15;1;70;54.205;0;0;54.205;54.205;0
15;1;71;47.046;0;0;47.046;47.046;0
15;1;72;7.482;0;0;7.482;7.482;0
15;1;73;11.424;0;0;11.424;11.424;0
15;1;74;10.566;0;0;10.566;10.566;0
15;1;75;10.401;0;0;10.401;10.401;0
15;1;76;11.218;0;0;11.218;11.218;0
15;1;77;14.061;0;0;14.061;14.061;0
15;1;78;14.356;0;0;14.356;14.356;0
15;1;79;16.242;0;0;16.242;0;16.242
15;1;80;36.68;0;0;36.68;0;36.68
15;1;81;48.949;2.466;0;51.415;0;51.415
15;1;82;45.865;2.653;0;48.518;0;48.518
15;1;83;40.961;2.703;0;43.664;0;43.664
15;1;84;39.011;2.26;0;41.271;0;41.271
15;1;85;32.537;2.159;0;34.696;0;34.696
15;1;86;41.052;2.317;0;43.369;0;43.369
15;1;87;30.699;51.658;0;82.357;0;82.357
15;1;88;39.183;0;0;39.183;0;39.183
15;1;89;45.756;0;0;45.756;0;45.756
15;1;90;38.544;0;0;38.544;0;38.544
15;1;91;58.075;0;0;58.075;58.075;0
15;1;92;60.634;0;0;60.634;60.634;0
15;1;93;48.063;0;0;48.063;48.063;0
15;1;94;52.452;0;0;52.452;52.452;0
15;1;95;40.887;0;0;40.887;40.887;0
15;1;96;7.412;0;0;7.412;7.412;0
15;1;97;11.068;0;0;11.068;11.068;0
15;1;98;10.624;0;0;10.624;10.624;0
15;1;99;10.421;0;0;10.421;10.421;0
15;1;100;9.254;0;0;9.254;9.254;0
15;1;101;11.839;0;0;11.839;11.839;0
15;1;102;15.644;0;0;15.644;15.644;0
15;1;103;22.949;0;0;22.949;0;22.949
15;1;104;30.946;0;0;30.946;0;30.946
15;1;105;48.452;0;0;48.452;0;48.452
15;1;106;44.974;3.168;0;48.142;0;48.142
15;1;107;48.871;2.577;0;51.448;0;51.448
15;1;108;47.389;4.437;0;51.826;0;51.826
15;1;109;46.117;55.693;0;101.809;0;101.809
15;1;110;53.292;0;0;53.292;0;53.292
15;1;111;47.278;0;0;47.278;0;47.278
15;1;112;44.574;0;0;44.574;0;44.574
15;1;113;49.378;0;0;49.378;0;49.378
15;1;114;46.632;0;0;46.632;0;46.632
15;1;115;60.103;0;0;60.103;60.103;0
15;1;116;61.515;0;0;61.515;61.515;0
15;1;117;55.863;0;0;55.863;55.863;0
15;1;118;63.102;0;0;63.102;63.102;0
15;1;119;41.108;0;0;41.108;41.108;0
15;1;120;7.619;0;0;7.619;7.619;0
15;1;121;11.147;0;0;11.147;11.147;0
15;1;122;9.85;0;0;9.85;9.85;0
15;1;123;11.929;0;0;11.929;11.929;0
15;1;124;10.074;0;0;10.074;10.074;0
15;1;125;13.56;0;0;13.56;13.56;0
15;1;126;12.101;0;0;12.101;12.101;0
15;1;127;43.804;0;0;43.804;33.686;10.118
15;1;128;41.745;0;0;41.745;0;41.745
15;1;129;38.227;2.943;0;41.171;0;41.171
15;1;130;40.391;2.492;0;42.883;0;42.883
15;1;131;32.969;2.386;0;35.355;0;35.355
15;1;132;40.138;4.062;0;44.2;0;44.2
15;1;133;32.802;2.031;0;34.833;0;34.833
15;1;134;36.674;2.048;0;38.723;0;38.723
15;1;135;31.244;48.241;0;79.485;0;79.485
15;1;136;40.104;0;0;40.104;0;40.104
15;1;137;47.954;0;0;47.954;0;47.954
15;1;138;47.493;0;0;47.493;0;47.493
15;1;139;74.199;0;0;74.199;74.199;0
15;1;140;71.958;0;0;71.958;71.958;0
15;1;141;78.264;0;0;78.264;78.264;0
15;1;142;57.149;0;0;57.149;57.149;0
15;1;143;58.087;0;0;58.087;58.087;0
15;1;144;7.461;0;0;7.461;7.461;0
15;1;145;12.297;0;0;12.297;12.297;0
15;1;146;11.135;0;0;11.135;11.135;0
15;1;147;11.104;0;0;11.104;11.104;0
15;1;148;9.835;0;0;9.835;9.835;0
15;1;149;11.968;0;0;11.968;11.968;0
15;1;150;14.53;0;0;14.53;14.53;0
15;1;151;37.994;0;0;37.994;1.006;36.988
15;1;152;41.161;0;0;41.161;0;41.161
15;1;153;45.568;2.23;0;47.798;0;47.798
15;1;154;34.422;2.96;0;37.382;0;37.382
15;1;155;38.567;2.576;0;41.143;0;41.143
15;1;156;41.546;3.809;0;45.356;0;45.356
15;1;157;46.091;1.836;0;47.927;0;47.927
15;1;158;38.414;20.654;0;59.068;0;59.068
15;1;159;41.084;85.84;0;126.924;0;126.924
15;1;160;46.533;0;0;46.533;0;46.533
15;1;161;49.835;0;0;49.835;0;49.835
15;1;162;48.327;0;0;48.327;0;48.327
15;1;163;86.572;0;0;86.572;86.572;0
15;1;164;73.365;0;0;73.365;73.365;0
15;1;165;70.574;0;0;70.574;70.574;0
15;1;166;68.77;0;0;68.77;68.77;0
15;1;167;55.211;0;0;55.211;55.211;0
15;2;0;7.519;0;0;7.519;7.519;0
15;2;1;9.982;0;0;9.982;9.982;0
15;2;2;10.424;144.697;0;155.121;155.121;0
15;2;3;12.89;0;0;12.89;12.89;0
15;2;4;10.823;0.641;0;11.464;11.464;0
15;2;5;10.611;148.999;0;159.611;159.611;0
15;2;6;19.58;0;0;19.58;19.58;0
15;2;7;32.858;11.645;0;44.503;44.503;0
15;2;8;60.949;0;0;60.949;60.949;0
15;2;9;47.286;57.294;0;104.58;31.726;72.853
15;2;10;37.608;52.928;0;90.536;0;90.536
15;2;11;41.944;42.788;0;84.732;0;84.732
15;2;12;39.4;97.597;0;136.997;0;136.997
15;2;13;38.501;116.223;0;154.724;0;154.724
15;2;14;50.637;0;0;50.637;50.637;0
15;2;15;39.083;0;0;39.083;39.083;0
15;2;16;51.296;63.62;0;114.916;114.916;0
15;2;17;64.008;21.51;0;85.517;85.517;0
15;2;18;56.416;0;0;56.416;56.416;0
15;2;19;68.848;78.313;0;147.161;147.161;0
15;2;20;65.515;46.245;0;111.76;111.76;0
15;2;21;61.892;0;0;61.892;61.892;0
15;2;22;63.644;99.495;0;163.139;163.139;0
15;2;23;37.898;12.785;0;50.683;50.683;0
15;2;24;7.566;0;0;7.566;7.566;0
15;2;25;11.725;0;0;11.725;11.725;0
15;2;26;10.588;152.341;0;162.929;162.929;0
15;2;27;10.748;0;0;10.748;10.748;0
15;2;28;11.364;165.824;0;177.188;177.188;0
15;2;29;11.632;1.905;0;13.537;13.537;0
15;2;30;16.663;98.681;0;115.344;115.344;0
15;2;31;39.564;100.225;0;139.789;139.789;0
15;2;32;58.328;94.232;0;152.56;152.56;0
15;2;33;40.645;89.203;0;129.848;108.975;20.874
15;2;34;37.968;76.439;0;114.407;0;114.407
15;2;35;40.843;63.783;0;104.626;0;104.626
15;2;36;37.158;51.013;0;88.171;0;88.171
15;2;37;40.44;137.393;0;177.833;0;177.833
15;2;38;40.684;53.219;0;93.903;0;93.903
15;2;39;32.579;42.318;0;74.897;0;74.897
15;2;40;56.954;15.598;0;72.552;36.166;36.386
15;2;41;56.257;18.306;0;74.563;74.563;0
15;2;42;66.623;27.009;0;93.633;93.633;0
15;2;43;61.901;30.874;0;92.775;92.775;0
15;2;44;62.35;36.489;0;98.839;98.839;0
15;2;45;60.656;17.548;0;78.204;78.204;0
15;2;46;56.144;0;0;56.144;56.144;0
15;2;47;43.666;0;0;43.666;43.666;0
15;2;48;7.554;0;0;7.554;7.554;0
15;2;49;9.184;0;0;9.184;9.184;0
15;2;50;10.964;35.88;0;46.844;46.844;0
15;2;51;9.772;38.11;0;47.882;47.882;0
15;2;52;9.839;38.69;0;48.529;48.529;0
15;2;53;10.138;40.152;0;50.289;50.289;0
15;2;54;12.707;37.389;0;50.097;50.097;0
15;2;55;35.428;48.871;0;84.3;84.3;0
15;2;56;51.629;49.34;0;100.969;100.969;0
15;2;57;43.464;33.565;0;77.029;77.029;0
15;2;58;42.555;30.767;0;73.322;73.322;0
15;2;59;37.049;26.949;0;63.998;63.998;0
15;2;60;35.203;22.583;0;57.786;57.786;0
15;2;61;27.061;19.578;0;46.639;46.639;0
15;2;62;39.115;15.603;0;54.718;54.718;0
15;2;63;29.413;19.141;0;48.554;48.554;0
15;2;64;37.13;40.315;0;77.445;77.445;0
15;2;65;63.015;131.816;0;194.83;194.83;0
15;2;66;64.171;0;0;64.171;64.171;0
15;2;67;59.359;0;0;59.359;59.359;0
15;2;68;85.975;0;0;85.975;85.975;0
15;2;69;69.631;0;0;69.631;69.631;0
15;2;70;62.278;0;0;62.278;62.278;0
15;2;71;33.443;0;0;33.443;33.443;0
15;2;72;10.713;0;0;10.713;10.713;0
15;2;73;15.746;30.492;0;46.238;46.238;0
15;2;74;11.636;32.375;0;44.011;44.011;0
15;2;75;14.711;33.455;0;48.166;48.166;0
15;2;76;12.011;34.712;0;46.722;46.722;0
15;2;77;10.766;36.244;0;47.01;47.01;0
15;2;78;11.641;37.38;0;49.021;49.021;0
15;2;79;20.945;55.365;0;76.31;76.31;0
15;2;80;35.49;56.065;0;91.554;91.554;0
15;2;81;44.722;40.29;0;85.013;85.013;0
15;2;82;34.556;38.272;0;72.828;72.828;0
15;2;83;34.717;28.338;0;63.055;0;63.055
15;2;84;40.988;89.069;0;130.057;0;130.057
15;2;85;41.93;0;0;41.93;34.158;7.772
15;2;86;45.02;109.48;0;154.5;154.5;0
15;2;87;40.136;0;0;40.136;40.136;0
15;2;88;42.167;0;0;42.167;42.167;0
15;2;89;57.259;0;0;57.259;57.259;0
15;2;90;66.474;0;0;66.474;66.474;0
15;2;91;67.656;0;0;67.656;67.656;0
15;2;92;64.423;141.258;0;205.681;205.681;0
15;2;93;57.014;33.102;0;90.116;90.116;0
15;2;94;60.145;0;0;60.145;60.145;0
15;2;95;47.478;27.776;0;75.255;75.255;0
15;2;96;7.501;0;0;7.501;7.501;0
15;2;97;15.296;0;0;15.296;15.296;0
15;2;98;12.636;63.867;0;76.503;76.503;0
15;2;99;10.551;151.583;0;162.134;162.134;0
15;2;100;11.627;52.262;0;63.889;63.889;0
15;2;101;12.258;0;0;12.258;12.258;0
15;2;102;13.607;82.654;0;96.261;96.261;0
15;2;103;26.092;83.47;0;109.562;109.562;0
15;2;104;53.555;73.789;0;127.343;127.343;0
15;2;105;50.594;68.95;0;119.544;119.544;0
15;2;106;44.584;62.827;0;107.411;52.908;54.504
15;2;107;58.143;55.355;0;113.498;113.498;0
15;2;108;52.433;55.678;0;108.111;108.111;0
15;2;109;51.001;93.036;0;144.037;144.037;0
15;2;110;40.867;0;0;40.867;40.867;0
15;2;111;45.585;47.445;0;93.03;93.03;0
15;2;112;66.327;47.039;0;113.365;113.365;0
15;2;113;55.227;48.302;0;103.529;103.529;0
15;2;114;64.504;56.28;0;120.784;120.784;0
15;2;115;66.554;58.61;0;125.164;125.164;0
15;2;116;73.221;60.068;0;133.289;133.289;0
15;2;117;57.18;61.731;0;118.911;118.911;0
15;2;118;59.132;55.747;0;114.879;114.879;0
15;2;119;40.448;153.737;0;194.186;194.186;0
15;2;120;7.595;0;0;7.595;7.595;0
15;2;121;18.158;109.807;0;127.965;127.965;0
15;2;122;9.93;0;0;9.93;9.93;0
15;2;123;9.335;74.114;0;83.449;83.449;0
15;2;124;10.967;75.384;0;86.35;86.35;0
15;2;125;10.207;76.737;0;86.944;86.944;0
15;2;126;14.902;86.988;0;101.89;101.89;0
15;2;127;42.363;82.822;0;125.184;125.184;0
15;2;128;70.163;72.744;0;142.907;142.907;0
15;2;129;42.861;71.276;0;114.137;114.137;0
15;2;130;43.256;67.577;0;110.834;110.834;0
15;2;131;38.949;58.346;0;97.295;97.295;0
15;2;132;38.307;53.88;0;92.188;92.188;0
15;2;133;42.104;44.328;0;86.431;86.431;0
15;2;134;33.506;142.547;0;176.054;176.054;0
15;2;135;43.9;94.418;0;138.318;138.318;0
15;2;136;54.745;0;0;54.745;54.745;0
15;2;137;59.686;0;0;59.686;59.686;0
15;2;138;63.869;0;0;63.869;63.869;0
15;2;139;80.088;150.291;0;230.379;230.379;0
15;2;140;69.934;0;0;69.934;69.934;0
15;2;141;76.027;0;0;76.027;76.027;0
15;2;142;68.105;98.698;0;166.803;166.803;0
15;2;143;47.912;0;0;47.912;47.912;0
15;2;144;7.647;64.89;0;72.537;72.537;0
15;2;145;13.672;66.623;0;80.295;80.295;0
15;2;146;11.865;69.642;0;81.508;81.508;0
15;2;147;11.974;70.55;0;82.524;82.524;0
15;2;148;11.906;72.401;0;84.307;84.307;0
15;2;149;9.567;73.029;0;82.596;82.596;0
15;2;150;12.561;84.919;0;97.481;97.481;0
15;2;151;41.604;84.246;0;125.851;125.851;0
15;2;152;41.789;74.213;0;116.002;116.002;0
15;2;153;42.487;70.228;0;112.715;112.715;0
15;2;154;54.325;65.977;0;120.302;120.302;0
15;2;155;33.577;62.874;0;96.452;96.452;0
15;2;156;34.464;58.248;0;92.712;92.712;0
15;2;157;55.549;45.751;0;101.3;101.3;0
15;2;158;41.817;40.328;0;82.145;82.145;0
15;2;159;33.948;37.708;0;71.655;71.655;0
15;2;160;51.937;35.241;0;87.178;87.178;0
15;2;161;57.195;35.565;0;92.759;92.759;0
15;2;162;58.601;44.261;0;102.862;102.862;0
15;2;163;60.929;46.568;0;107.497;107.497;0
15;2;164;61.957;45.652;0;107.608;107.608;0
15;2;165;59.089;47.653;0;106.743;106.743;0
15;2;166;72.45;40.68;0;113.13;113.13;0
15;2;167;58.116;144.697;0;202.813;202.813;0
15;3;0;7.579;11.967;0;19.546;19.546;0
15;3;1;11.212;150.5;0;161.713;161.713;0
15;3;2;10.726;150.584;0;161.31;161.31;0
15;3;3;10.932;152.526;0;163.459;163.459;0
15;3;4;10.832;187.944;0;198.777;198.777;0
15;3;5;10.444;127.125;0;137.569;137.569;0
15;3;6;15.587;175.542;0;191.129;191.129;0
15;3;7;44.539;172.686;0;217.225;217.225;0
15;3;8;63.188;159.296;0;222.484;222.484;0
15;3;9;44.433;156.834;0;201.267;201.267;0
15;3;10;44.425;149.674;0;194.099;194.099;0
15;3;11;33.123;142.506;0;175.629;175.629;0
15;3;12;34.894;139.594;0;174.489;174.489;0
15;3;13;34.511;126.613;0;161.124;161.124;0
15;3;14;37.502;159.095;0;196.597;0;196.597
15;3;15;31.261;168.852;0;200.113;200.113;0
15;3;16;53.609;171.016;0;224.625;224.625;0
15;3;17;63.292;52.922;0;116.214;116.214;0
15;3;18;58.519;176.216;0;234.735;234.735;0
15;3;19;72.949;0;0;72.949;72.949;0
15;3;20;64.755;56.203;0;120.958;120.958;0
15;3;21;75.362;133.33;0;208.692;208.692;0
15;3;22;66.368;182.858;0;249.226;249.226;0
15;3;23;56.032;186.639;0;242.671;242.671;0
15;3;24;7.603;188.38;0;195.982;195.982;0
15;3;25;15.261;0;0;15.261;15.261;0
15;3;26;11.789;153.688;0;165.477;165.477;0
15;3;27;10.03;156.706;0;166.736;166.736;0
15;3;28;11.52;159.624;0;171.144;171.144;0
15;3;29;12.886;162.624;0;175.51;175.51;0
15;3;30;12.437;176.088;0;188.526;188.526;0
15;3;31;40.818;176.791;0;217.609;217.609;0
15;3;32;52.951;164.403;0;217.354;217.354;0
15;3;33;48.473;159.955;0;208.428;208.428;0
15;3;34;42.6;152.977;0;195.577;195.577;0
15;3;35;31.125;144.629;0;175.754;0;175.754
15;3;36;40.573;142.875;0;183.448;0;183.448
15;3;37;38.86;136.462;0;175.321;175.321;0
15;3;38;50.671;135.576;0;186.247;186.247;0
15;3;39;48.686;138.553;0;187.239;187.239;0
15;3;40;64.554;136.04;0;200.594;200.594;0
15;3;41;66.666;138.964;0;205.63;205.63;0
15;3;42;66.99;149.584;0;216.573;216.573;0
15;3;43;68.016;149.507;0;217.523;217.523;0
15;3;44;72.645;147.602;0;220.247;220.247;0
15;3;45;56.383;146.789;0;203.172;203.172;0
15;3;46;62.256;135.093;0;197.349;197.349;0
15;3;47;29.609;133.356;0;162.965;162.965;0
15;3;48;7.592;107.974;0;115.565;115.565;0
15;3;49;9.373;102.316;0;111.689;111.689;0
15;3;50;11.162;98.258;0;109.42;109.42;0
15;3;51;11.337;95.419;0;106.756;106.756;0
15;3;52;11.935;94.97;0;106.905;106.905;0
15;3;53;10.746;95.441;0;106.187;106.187;0
15;3;54;15.579;94.836;0;110.415;110.415;0
15;3;55;36.311;117.191;0;153.501;153.501;0
15;3;56;61.286;117.691;0;178.977;178.977;0
15;3;57;36.367;101.367;0;137.733;137.733;0
15;3;58;40.598;103.145;0;143.743;143.743;0
15;3;59;38.029;100.236;0;138.265;138.265;0
15;3;60;33.088;94.685;0;127.773;127.773;0
15;3;61;44.055;87.69;0;131.745;0;131.745
15;3;62;34.741;83.237;0;117.977;117.977;0
15;3;63;37.042;89.522;0;126.564;126.564;0
15;3;64;56.147;86.254;0;142.401;142.401;0
15;3;65;53.098;164.095;0;217.193;217.193;0
15;3;66;63.775;165.391;0;229.167;229.167;0
15;3;67;59.221;102.277;0;161.498;161.498;0
15;3;68;60.661;95.588;0;156.249;156.249;0
15;3;69;79.863;0;0;79.863;79.863;0
15;3;70;56.541;7.394;0;63.935;63.935;0
15;3;71;44.756;96.33;0;141.086;141.086;0
15;3;72;9.427;99.577;0;109.004;109.004;0
15;3;73;15.975;100.179;0;116.154;116.154;0
15;3;74;10.133;102.493;0;112.626;112.626;0
15;3;75;14.928;106.035;0;120.963;120.963;0
15;3;76;12.168;105.246;0;117.414;117.414;0
15;3;77;13.194;106.495;0;119.689;119.689;0
15;3;78;16.027;171.882;0;187.909;187.909;0
15;3;79;22.548;64.289;0;86.838;86.838;0
15;3;80;23.957;134.994;0;158.951;158.951;0
15;3;81;37.989;113.741;0;151.73;151.73;0
15;3;82;54.446;113.81;0;168.256;168.256;0
15;3;83;46.28;113.66;0;159.94;159.94;0
15;3;84;50.138;107.838;0;157.976;157.976;0
15;3;85;46.23;171.016;0;217.246;0;217.246
15;3;86;41.449;36.408;0;77.857;77.857;0
15;3;87;35.946;174.048;0;209.994;49.712;160.282
15;3;88;42.154;107.656;0;149.81;149.81;0
15;3;89;60.9;176.649;0;237.55;237.55;0
15;3;90;52.329;178.818;0;231.148;231.148;0
15;3;91;65.574;42.98;0;108.554;108.554;0
15;3;92;63.903;0;0;63.903;63.903;0
15;3;93;61.103;130.871;0;191.973;191.973;0
15;3;94;53.334;136.6;0;189.934;189.934;0
15;3;95;42.886;133.923;0;176.809;176.809;0
15;3;96;9.606;166.689;0;176.296;176.296;0
15;3;97;15.711;170.09;0;185.801;185.801;0
15;3;98;11.5;172.087;0;183.587;183.587;0
15;3;99;12.656;175.773;0;188.429;188.429;0
15;3;100;11.85;173.866;0;185.716;185.716;0
15;3;101;10.246;169.36;0;179.605;179.605;0
15;3;102;10.837;178.712;0;189.548;189.548;0
15;3;103;30.825;176.894;0;207.718;207.718;0
15;3;104;48.789;157.365;0;206.154;206.154;0
15;3;105;54.755;180.555;0;235.31;235.31;0
15;3;106;65.127;130.712;0;195.839;195.839;0
15;3;107;53.306;158.709;0;212.014;212.014;0
15;3;108;55.034;164.438;0;219.472;219.472;0
15;3;109;49.094;153.288;0;202.381;202.381;0
15;3;110;50.642;151.331;0;201.973;201.973;0
15;3;111;52.908;148.436;0;201.344;201.344;0
15;3;112;67.914;143.25;0;211.164;211.164;0
15;3;113;66.175;142.452;0;208.627;208.627;0
15;3;114;74.718;152.77;0;227.488;227.488;0
15;3;115;72.281;149.099;0;221.379;221.379;0
15;3;116;56.428;149.283;0;205.711;205.711;0
15;3;117;72.386;148.797;0;221.183;221.183;0
15;3;118;55.032;137.391;0;192.422;192.422;0
